ExecuteDtTm,t,n,SortTime,CombineTime,TotalTime
9/20/2013 5:38,8,7000,31,59,90
9/20/2013 5:38,8,7000,24,61,85
9/20/2013 5:38,8,7000,26,61,87
9/20/2013 5:38,8,7000,28,61,89
9/20/2013 5:38,8,7000,30,62,92
9/20/2013 5:38,8,7000,27,63,90
9/20/2013 5:38,8,7000,25,62,87
9/20/2013 5:38,8,7000,31,59,90
9/20/2013 5:38,8,7000,26,62,88
9/20/2013 5:38,8,7000,31,60,91
9/20/2013 5:38,8,7000,30,61,91
9/20/2013 5:38,8,7000,26,61,87
9/20/2013 5:38,8,7000,27,62,89
9/20/2013 5:38,8,7000,24,63,87
9/20/2013 5:38,8,7000,26,62,88
9/20/2013 5:38,8,7000,26,62,88
9/20/2013 5:38,8,7000,30,63,93
9/20/2013 5:38,8,7000,27,62,89
9/20/2013 5:38,8,7000,34,61,95
9/20/2013 5:38,8,7000,26,63,89
9/20/2013 5:38,8,7000,32,62,94
9/20/2013 5:38,8,7000,26,63,89
9/20/2013 5:38,8,7000,27,62,89
9/20/2013 5:38,8,7000,25,63,88
9/20/2013 5:38,8,7000,30,62,92
9/20/2013 5:38,8,7000,32,60,92
9/20/2013 5:38,8,7000,32,63,95
9/20/2013 5:38,8,7000,33,62,95
9/20/2013 5:38,8,7000,24,62,86
9/20/2013 5:39,8,7000,25,63,88
9/20/2013 5:39,8,7000,28,63,91
9/20/2013 5:39,8,7000,26,61,87
9/20/2013 5:39,8,7000,25,67,92
9/20/2013 5:39,8,7000,1016,66,1082
9/20/2013 5:39,8,7000,24,62,86
9/20/2013 5:39,8,7000,27,62,89
9/20/2013 5:39,8,7000,35,62,97
9/20/2013 5:39,8,7000,26,63,89
9/20/2013 5:39,8,7000,31,61,92
9/20/2013 5:39,8,7000,26,63,89
9/20/2013 5:39,8,7000,33,63,96
9/20/2013 5:39,8,7000,24,64,88
9/20/2013 5:39,8,7000,27,61,88
9/20/2013 5:39,8,8000,28,61,89
9/20/2013 5:39,8,8000,32,61,93
9/20/2013 5:39,8,8000,28,61,89
9/20/2013 5:39,8,8000,27,65,92
9/20/2013 5:39,8,8000,26,63,89
9/20/2013 5:39,8,8000,29,61,90
9/20/2013 5:39,8,8000,27,70,97
9/20/2013 5:39,8,8000,28,61,89
9/20/2013 5:39,8,8000,25,67,92
9/20/2013 5:39,8,8000,31,60,91
9/20/2013 5:39,8,8000,27,62,89
9/20/2013 5:39,8,8000,30,61,91
9/20/2013 5:39,8,8000,28,61,89
9/20/2013 5:39,8,8000,26,61,87
9/20/2013 5:39,8,8000,33,64,97
9/20/2013 5:39,8,8000,31,64,95
9/20/2013 5:40,8,8000,28,64,92
9/20/2013 5:40,8,8000,33,65,98
9/20/2013 5:40,8,8000,28,63,91
9/20/2013 5:40,8,8000,32,65,97
9/20/2013 5:40,8,8000,28,67,95
9/20/2013 5:40,8,8000,27,66,93
9/20/2013 5:40,8,8000,29,64,93
9/20/2013 5:40,8,8000,32,63,95
9/20/2013 5:40,8,8000,31,68,99
9/20/2013 5:40,8,8000,27,64,91
9/20/2013 5:40,8,8000,33,61,94
9/20/2013 5:40,8,8000,30,66,96
9/20/2013 5:40,8,8000,26,64,90
9/20/2013 5:40,8,8000,26,63,89
9/20/2013 5:40,8,8000,27,61,88
9/20/2013 5:40,8,8000,35,62,97
9/20/2013 5:40,8,8000,25,61,86
9/20/2013 5:40,8,8000,28,62,90
9/20/2013 5:40,8,8000,26,64,90
9/20/2013 5:40,8,8000,27,61,88
9/20/2013 5:40,8,8000,27,63,90
9/20/2013 5:40,8,8000,24,61,85
9/20/2013 5:40,8,8000,30,61,91
9/20/2013 5:40,8,8000,26,63,89
9/20/2013 5:40,8,8000,26,62,88
9/20/2013 5:40,8,8000,28,62,90
9/20/2013 5:40,8,8000,31,64,95
9/20/2013 5:40,8,8000,27,62,89
9/20/2013 5:40,8,8000,28,60,88
9/20/2013 5:40,8,8000,29,66,95
9/20/2013 5:41,8,8000,30,64,94
9/20/2013 5:41,8,8000,26,67,93
9/20/2013 5:41,8,8000,33,63,96
9/20/2013 5:41,8,8000,28,65,93
9/20/2013 5:41,8,8000,26,61,87
9/20/2013 5:41,8,8000,28,63,91
9/20/2013 5:41,8,8000,26,63,89
9/20/2013 5:41,8,8000,58,68,126
9/20/2013 5:41,8,8000,26,62,88
9/20/2013 5:41,8,8000,33,61,94
9/20/2013 5:41,8,8000,28,65,93
9/20/2013 5:41,8,8000,27,60,87
9/20/2013 5:41,8,8000,30,63,93
9/20/2013 5:41,8,8000,28,62,90
9/20/2013 5:41,8,8000,25,61,86
9/20/2013 5:41,8,8000,27,65,92
9/20/2013 5:41,8,8000,30,62,92
9/20/2013 5:41,8,8000,27,61,88
9/20/2013 5:41,8,8000,28,62,90
9/20/2013 5:41,8,8000,31,68,99
9/20/2013 5:41,8,8000,28,61,89
9/20/2013 5:41,8,8000,26,62,88
9/20/2013 5:41,8,8000,29,61,90
9/20/2013 5:41,8,8000,31,68,99
9/20/2013 5:41,8,8000,27,66,93
9/20/2013 5:41,8,8000,29,62,91
9/20/2013 5:41,8,8000,32,61,93
9/20/2013 5:41,8,8000,26,61,87
9/20/2013 5:41,8,8000,28,65,93
9/20/2013 5:41,8,8000,28,62,90
9/20/2013 5:42,8,8000,27,66,93
9/20/2013 5:42,8,8000,29,61,90
9/20/2013 5:42,8,8000,31,66,97
9/20/2013 5:42,8,8000,29,64,93
9/20/2013 5:42,8,8000,32,67,99
9/20/2013 5:42,8,8000,26,62,88
9/20/2013 5:42,8,8000,58,65,123
9/20/2013 5:42,8,8000,27,64,91
9/20/2013 5:42,8,8000,29,62,91
9/20/2013 5:42,8,8000,29,68,97
9/20/2013 5:42,8,8000,31,64,95
9/20/2013 5:42,8,8000,25,65,90
9/20/2013 5:42,8,8000,26,63,89
9/20/2013 5:42,8,8000,27,61,88
9/20/2013 5:42,8,8000,27,62,89
9/20/2013 5:42,8,8000,27,63,90
9/20/2013 5:42,8,8000,32,64,96
9/20/2013 5:42,8,8000,28,61,89
9/20/2013 5:42,8,8000,29,67,96
9/20/2013 5:42,8,8000,28,67,95
9/20/2013 5:42,8,8000,26,62,88
9/20/2013 5:42,8,8000,28,62,90
9/20/2013 5:42,8,8000,28,62,90
9/20/2013 5:42,8,8000,26,67,93
9/20/2013 5:42,8,8000,31,68,99
9/20/2013 5:42,8,8000,31,61,92
9/20/2013 5:42,8,8000,26,63,89
9/20/2013 5:42,8,8000,30,63,93
9/20/2013 5:42,8,8000,27,64,91
9/20/2013 5:42,8,8000,28,70,98
9/20/2013 5:42,8,8000,27,64,91
9/20/2013 5:43,8,8000,32,63,95
9/20/2013 5:43,8,8000,25,66,91
9/20/2013 5:43,8,8000,35,61,96
9/20/2013 5:43,8,8000,29,65,94
9/20/2013 5:43,8,8000,25,68,93
9/20/2013 5:43,8,8000,27,61,88
9/20/2013 5:43,8,8000,25,61,86
9/20/2013 5:43,8,8000,25,62,87
9/20/2013 5:43,8,9000,26,61,87
9/20/2013 5:43,8,9000,28,63,91
9/20/2013 5:43,8,9000,30,67,97
9/20/2013 5:43,8,9000,29,62,91
9/20/2013 5:43,8,9000,26,65,91
9/20/2013 5:43,8,9000,27,70,97
9/20/2013 5:43,8,9000,31,68,99
9/20/2013 5:43,8,9000,32,63,95
9/20/2013 5:43,8,9000,27,61,88
9/20/2013 5:43,8,9000,31,62,93
9/20/2013 5:43,8,9000,26,63,89
9/20/2013 5:43,8,9000,26,65,91
9/20/2013 5:43,8,9000,33,64,97
9/20/2013 5:43,8,9000,29,61,90
9/20/2013 5:43,8,9000,27,65,92
9/20/2013 5:43,8,9000,28,62,90
9/20/2013 5:43,8,9000,33,64,97
9/20/2013 5:43,8,9000,28,60,88
9/20/2013 5:43,8,9000,36,67,103
9/20/2013 5:43,8,9000,28,62,90
9/20/2013 5:43,8,9000,28,61,89
9/20/2013 5:43,8,9000,32,65,97
9/20/2013 5:44,8,9000,32,62,94
9/20/2013 5:44,8,9000,26,64,90
9/20/2013 5:44,8,9000,30,63,93
9/20/2013 5:44,8,9000,26,65,91
9/20/2013 5:44,8,9000,29,64,93
9/20/2013 5:44,8,9000,30,61,91
9/20/2013 5:44,8,9000,36,66,102
9/20/2013 5:44,8,9000,36,67,103
9/20/2013 5:44,8,9000,31,67,98
9/20/2013 5:44,8,9000,29,61,90
9/20/2013 5:44,8,9000,28,68,96
9/20/2013 5:44,8,9000,29,64,93
9/20/2013 5:44,8,9000,26,64,90
9/20/2013 5:44,8,9000,30,65,95
9/20/2013 5:44,8,9000,32,70,102
9/20/2013 5:44,8,9000,32,68,100
9/20/2013 5:44,8,9000,30,65,95
9/20/2013 5:44,8,9000,32,63,95
9/20/2013 5:44,8,9000,29,61,90
9/20/2013 5:44,8,9000,26,64,90
9/20/2013 5:44,8,9000,29,61,90
9/20/2013 5:44,8,9000,29,69,98
9/20/2013 5:44,8,9000,31,70,101
9/20/2013 5:44,8,9000,31,60,91
9/20/2013 5:44,8,9000,29,62,91
9/20/2013 5:44,8,9000,30,62,92
9/20/2013 5:44,8,9000,28,63,91
9/20/2013 5:44,8,9000,29,67,96
9/20/2013 5:44,8,9000,30,68,98
9/20/2013 5:44,8,9000,28,64,92
9/20/2013 5:44,8,9000,27,65,92
9/20/2013 5:45,8,9000,29,64,93
9/20/2013 5:45,8,9000,31,62,93
9/20/2013 5:45,8,9000,31,63,94
9/20/2013 5:45,8,9000,29,61,90
9/20/2013 5:45,8,9000,30,63,93
9/20/2013 5:45,8,9000,28,63,91
9/20/2013 5:45,8,9000,28,63,91
9/20/2013 5:45,8,9000,30,68,98
9/20/2013 5:45,8,9000,27,61,88
9/20/2013 5:45,8,9000,28,61,89
9/20/2013 5:45,8,9000,25,64,89
9/20/2013 5:45,8,9000,28,67,95
9/20/2013 5:45,8,9000,33,68,101
9/20/2013 5:45,8,9000,29,62,91
9/20/2013 5:45,8,9000,34,65,99
9/20/2013 5:45,8,9000,30,63,93
9/20/2013 5:45,8,9000,32,64,96
9/20/2013 5:45,8,9000,28,62,90
9/20/2013 5:45,8,9000,30,63,93
9/20/2013 5:45,8,9000,29,62,91
9/20/2013 5:45,8,9000,27,61,88
9/20/2013 5:45,8,9000,28,63,91
9/20/2013 5:45,8,9000,34,64,98
9/20/2013 5:45,8,9000,28,67,95
9/20/2013 5:45,8,9000,26,61,87
9/20/2013 5:45,8,9000,28,65,93
9/20/2013 5:45,8,9000,33,60,93
9/20/2013 5:45,8,9000,28,61,89
9/20/2013 5:45,8,9000,29,63,92
9/20/2013 5:45,8,9000,28,63,91
9/20/2013 5:45,8,9000,32,63,95
9/20/2013 5:46,8,9000,28,63,91
9/20/2013 5:46,8,9000,30,65,95
9/20/2013 5:46,8,9000,29,67,96
9/20/2013 5:46,8,9000,34,62,96
9/20/2013 5:46,8,9000,28,61,89
9/20/2013 5:46,8,9000,31,64,95
9/20/2013 5:46,8,9000,29,64,93
9/20/2013 5:46,8,9000,26,63,89
9/20/2013 5:46,8,9000,1027,67,1094
9/20/2013 5:46,8,9000,30,63,93
9/20/2013 5:46,8,9000,32,70,102
9/20/2013 5:46,8,9000,32,62,94
9/20/2013 5:46,8,9000,32,62,94
9/20/2013 5:46,8,9000,29,66,95
9/20/2013 5:46,8,9000,27,64,91
9/20/2013 5:46,8,9000,29,64,93
9/20/2013 5:46,8,9000,26,63,89
9/20/2013 5:46,8,9000,28,65,93
9/20/2013 5:46,8,9000,38,65,103
9/20/2013 5:46,8,9000,37,67,104
9/20/2013 5:46,8,9000,27,68,95
9/20/2013 5:46,8,9000,33,67,100
9/20/2013 5:46,8,9000,27,64,91
9/20/2013 5:46,8,9000,26,63,89
9/20/2013 5:46,8,9000,28,62,90
9/20/2013 5:46,8,9000,30,62,92
9/20/2013 5:46,8,9000,30,68,98
9/20/2013 5:46,8,9000,24,62,86
9/20/2013 5:46,8,9000,35,64,99
9/20/2013 5:46,8,9000,26,63,89
9/20/2013 5:47,8,9000,34,63,97
9/20/2013 5:47,8,10000,28,63,91
9/20/2013 5:47,8,10000,29,61,90
9/20/2013 5:47,8,10000,30,64,94
9/20/2013 5:47,8,10000,34,65,99
9/20/2013 5:47,8,10000,28,64,92
9/20/2013 5:47,8,10000,36,63,99
9/20/2013 5:47,8,10000,30,61,91
9/20/2013 5:47,8,10000,35,68,103
9/20/2013 5:47,8,10000,34,64,98
9/20/2013 5:47,8,10000,30,61,91
9/20/2013 5:47,8,10000,28,64,92
9/20/2013 5:47,8,10000,30,65,95
9/20/2013 5:47,8,10000,28,68,96
9/20/2013 5:47,8,10000,27,65,92
9/20/2013 5:47,8,10000,31,65,96
9/20/2013 5:47,8,10000,34,66,100
9/20/2013 5:47,8,10000,35,62,97
9/20/2013 5:47,8,10000,30,62,92
9/20/2013 5:47,8,10000,28,63,91
9/20/2013 5:47,8,10000,29,61,90
9/20/2013 5:47,8,10000,27,64,91
9/20/2013 5:47,8,10000,30,64,94
9/20/2013 5:47,8,10000,32,70,102
9/20/2013 5:47,8,10000,36,65,101
9/20/2013 5:47,8,10000,36,64,100
9/20/2013 5:47,8,10000,28,70,98
9/20/2013 5:47,8,10000,30,63,93
9/20/2013 5:47,8,10000,29,64,93
9/20/2013 5:47,8,10000,29,63,92
9/20/2013 5:48,8,10000,1026,71,1097
9/20/2013 5:48,8,10000,31,65,96
9/20/2013 5:48,8,10000,31,67,98
9/20/2013 5:48,8,10000,31,62,93
9/20/2013 5:48,8,10000,29,65,94
9/20/2013 5:48,8,10000,35,63,98
9/20/2013 5:48,8,10000,1022,67,1089
9/20/2013 5:48,8,10000,29,65,94
9/20/2013 5:48,8,10000,30,67,97
9/20/2013 5:48,8,10000,31,65,96
9/20/2013 5:48,8,10000,32,65,97
9/20/2013 5:48,8,10000,29,64,93
9/20/2013 5:48,8,10000,30,66,96
9/20/2013 5:48,8,10000,32,70,102
9/20/2013 5:48,8,10000,28,63,91
9/20/2013 5:48,8,10000,27,61,88
9/20/2013 5:48,8,10000,37,63,100
9/20/2013 5:48,8,10000,29,62,91
9/20/2013 5:48,8,10000,27,63,90
9/20/2013 5:48,8,10000,28,69,97
9/20/2013 5:48,8,10000,29,65,94
9/20/2013 5:48,8,10000,31,67,98
9/20/2013 5:48,8,10000,29,65,94
9/20/2013 5:48,8,10000,30,60,90
9/20/2013 5:48,8,10000,28,62,90
9/20/2013 5:48,8,10000,30,62,92
9/20/2013 5:48,8,10000,30,66,96
9/20/2013 5:48,8,10000,29,65,94
9/20/2013 5:48,8,10000,28,61,89
9/20/2013 5:48,8,10000,30,65,95
9/20/2013 5:49,8,10000,34,64,98
9/20/2013 5:49,8,10000,30,63,93
9/20/2013 5:49,8,10000,30,63,93
9/20/2013 5:49,8,10000,30,61,91
9/20/2013 5:49,8,10000,30,67,97
9/20/2013 5:49,8,10000,31,62,93
9/20/2013 5:49,8,10000,32,61,93
9/20/2013 5:49,8,10000,30,65,95
9/20/2013 5:49,8,10000,34,68,102
9/20/2013 5:49,8,10000,29,63,92
9/20/2013 5:49,8,10000,29,70,99
9/20/2013 5:49,8,10000,30,62,92
9/20/2013 5:49,8,10000,31,69,100
9/20/2013 5:49,8,10000,29,66,95
9/20/2013 5:49,8,10000,30,62,92
9/20/2013 5:49,8,10000,29,70,99
9/20/2013 5:49,8,10000,37,62,99
9/20/2013 5:49,8,10000,27,65,92
9/20/2013 5:49,8,10000,29,66,95
9/20/2013 5:49,8,10000,31,68,99
9/20/2013 5:49,8,10000,29,66,95
9/20/2013 5:49,8,10000,35,61,96
9/20/2013 5:49,8,10000,30,67,97
9/20/2013 5:49,8,10000,30,63,93
9/20/2013 5:49,8,10000,33,62,95
9/20/2013 5:49,8,10000,32,65,97
9/20/2013 5:49,8,10000,30,63,93
9/20/2013 5:49,8,10000,30,60,90
9/20/2013 5:49,8,10000,31,67,98
9/20/2013 5:49,8,10000,29,68,97
9/20/2013 5:50,8,10000,31,62,93
9/20/2013 5:50,8,10000,29,63,92
9/20/2013 5:50,8,10000,30,64,94
9/20/2013 5:50,8,10000,28,67,95
9/20/2013 5:50,8,10000,27,63,90
9/20/2013 5:50,8,10000,35,66,101
9/20/2013 5:50,8,10000,32,62,94
9/20/2013 5:50,8,10000,27,61,88
9/20/2013 5:50,8,10000,30,62,92
9/20/2013 5:50,8,10000,31,62,93
9/20/2013 5:50,8,10000,34,70,104
9/20/2013 5:50,8,10000,27,63,90
9/20/2013 5:50,8,10000,30,64,94
9/20/2013 5:50,8,10000,29,69,98
9/20/2013 5:50,8,10000,30,62,92
9/20/2013 5:50,8,10000,30,68,98
9/20/2013 5:50,8,10000,28,65,93
9/20/2013 5:50,8,10000,28,64,92
9/20/2013 5:50,8,10000,29,64,93
9/20/2013 5:50,8,10000,29,65,94
9/20/2013 5:50,8,10000,29,62,91
9/20/2013 5:50,8,10000,31,64,95
9/20/2013 5:50,8,10000,32,67,99
9/20/2013 6:07,8,10000,34,63,97
9/20/2013 6:07,8,10000,31,67,98
9/20/2013 6:07,8,10000,33,68,101
9/20/2013 6:07,8,10000,36,62,98
9/20/2013 6:07,8,10000,32,68,100
9/20/2013 6:07,8,10000,27,62,89
9/20/2013 6:07,8,10000,31,61,92
9/20/2013 6:07,8,10000,30,62,92
9/20/2013 6:07,8,10000,30,64,94
9/20/2013 6:07,8,10000,28,64,92
9/20/2013 6:07,8,10000,30,66,96
9/20/2013 6:07,8,10000,31,64,95
9/20/2013 6:07,8,10000,30,68,98
9/20/2013 6:07,8,10000,28,65,93
9/20/2013 6:07,8,10000,1028,65,1093
9/20/2013 6:07,8,10000,30,70,100
9/20/2013 6:08,8,10000,28,65,93
9/20/2013 6:08,8,10000,30,64,94
9/20/2013 6:08,8,10000,29,66,95
9/20/2013 6:08,8,10000,29,60,89
9/20/2013 6:08,8,10000,58,65,123
9/20/2013 6:08,8,10000,29,63,92
9/20/2013 6:08,8,10000,28,64,92
9/20/2013 6:08,8,10000,32,65,97
9/20/2013 6:08,8,10000,34,62,96
9/20/2013 6:08,8,10000,33,64,97
9/20/2013 6:08,8,10000,31,62,93
9/20/2013 6:08,8,10000,30,61,91
9/20/2013 6:08,8,10000,27,64,91
9/20/2013 6:08,8,10000,28,62,90
9/20/2013 6:08,8,10000,31,62,93
9/20/2013 6:08,8,10000,35,63,98
9/20/2013 6:08,8,10000,30,64,94
9/20/2013 6:08,8,10000,30,63,93
9/20/2013 6:08,8,10000,30,63,93
9/20/2013 6:08,8,10000,29,67,96
9/20/2013 6:08,8,10000,30,63,93
9/20/2013 6:08,8,10000,29,63,92
9/20/2013 6:08,8,10000,35,62,97
9/20/2013 6:08,8,10000,29,61,90
9/20/2013 6:08,8,10000,39,66,105
9/20/2013 6:08,8,10000,35,61,96
9/20/2013 6:08,8,10000,32,64,96
9/20/2013 6:08,8,10000,28,63,91
9/20/2013 6:08,8,10000,31,64,95
9/20/2013 6:08,8,10000,28,66,94
9/20/2013 6:08,8,10000,29,62,91
9/20/2013 6:09,8,10000,31,63,94
9/20/2013 6:09,8,10000,28,63,91
9/20/2013 6:09,8,10000,32,64,96
9/20/2013 6:09,8,10000,27,61,88
9/20/2013 6:09,8,10000,29,63,92
9/20/2013 6:09,8,10000,32,67,99
9/20/2013 6:09,8,10000,29,65,94
9/20/2013 6:09,8,10000,29,68,97
9/20/2013 6:09,8,10000,30,63,93
9/20/2013 6:09,8,10000,30,62,92
9/20/2013 6:09,8,10000,28,65,93
9/20/2013 6:09,8,10000,30,64,94
9/20/2013 6:09,8,10000,27,64,91
9/20/2013 6:09,8,10000,29,62,91
9/20/2013 6:09,8,10000,32,64,96
9/20/2013 6:09,8,10000,32,70,102
9/20/2013 6:09,8,10000,29,65,94
9/20/2013 6:09,8,10000,35,65,100
9/20/2013 6:09,8,10000,30,60,90
9/20/2013 6:09,8,10000,32,61,93
9/20/2013 6:09,8,10000,29,68,97
9/20/2013 6:09,8,10000,30,68,98
9/20/2013 6:09,8,10000,30,64,94
9/20/2013 6:09,8,10000,38,65,103
9/20/2013 6:09,8,10000,30,63,93
9/20/2013 6:09,8,10000,28,63,91
9/20/2013 6:09,8,10000,30,63,93
9/20/2013 6:09,8,10000,27,63,90
9/20/2013 6:09,8,10000,31,68,99
9/20/2013 6:09,8,10000,29,64,93
9/20/2013 6:10,8,10000,30,63,93
9/20/2013 6:10,8,10000,31,63,94
9/20/2013 6:10,8,10000,29,62,91
9/20/2013 6:10,8,10000,28,64,92
9/20/2013 6:10,8,10000,34,61,95
9/20/2013 6:10,8,10000,33,65,98
9/20/2013 6:10,8,10000,31,61,92
9/20/2013 6:10,8,10000,28,63,91
9/20/2013 6:10,8,10000,34,70,104
9/20/2013 6:10,8,10000,28,64,92
9/20/2013 6:10,8,10000,30,63,93
9/20/2013 6:10,8,10000,31,62,93
9/20/2013 6:10,8,10000,30,62,92
9/20/2013 6:10,8,10000,35,62,97
9/20/2013 6:10,8,10000,36,61,97
9/20/2013 6:10,8,10000,36,61,97
9/20/2013 6:10,8,10000,34,64,98
9/20/2013 6:10,8,10000,31,62,93
9/20/2013 6:10,8,10000,30,63,93
9/20/2013 6:10,8,10000,30,64,94
9/20/2013 6:10,8,10000,29,62,91
9/20/2013 6:10,8,10000,30,64,94
9/20/2013 6:10,8,10000,27,70,97
9/20/2013 6:10,8,10000,29,68,97
9/20/2013 6:10,8,10000,32,64,96
9/20/2013 6:10,8,10000,27,62,89
9/20/2013 6:10,8,10000,30,62,92
9/20/2013 6:10,8,10000,29,61,90
9/20/2013 6:10,8,10000,30,63,93
9/20/2013 6:10,8,10000,33,66,99
9/20/2013 6:10,8,10000,35,60,95
9/20/2013 6:11,8,10000,30,62,92
9/20/2013 6:11,8,10000,29,63,92
9/20/2013 6:11,8,10000,30,65,95
9/20/2013 6:11,8,10000,28,63,91
9/20/2013 6:11,8,10000,30,62,92
9/20/2013 6:11,8,10000,29,63,92
9/20/2013 6:11,8,10000,29,62,91
9/20/2013 6:11,8,10000,31,64,95
9/20/2013 6:11,8,10000,30,65,95
9/20/2013 6:11,8,20000,43,72,115
9/20/2013 6:11,8,20000,39,65,104
9/20/2013 6:11,8,20000,38,64,102
9/20/2013 6:11,8,20000,39,66,105
9/20/2013 6:11,8,20000,36,69,105
9/20/2013 6:11,8,20000,40,66,106
9/20/2013 6:11,8,20000,42,70,112
9/20/2013 6:11,8,20000,41,64,105
9/20/2013 6:11,8,20000,40,68,108
9/20/2013 6:11,8,20000,37,65,102
9/20/2013 6:11,8,20000,40,64,104
9/20/2013 6:11,8,20000,38,64,102
9/20/2013 6:11,8,20000,46,62,108
9/20/2013 6:11,8,20000,39,63,102
9/20/2013 6:11,8,20000,38,62,100
9/20/2013 6:11,8,20000,41,68,109
9/20/2013 6:11,8,20000,38,64,102
9/20/2013 6:11,8,20000,40,64,104
9/20/2013 6:11,8,20000,43,64,107
9/20/2013 6:11,8,20000,42,70,112
9/20/2013 6:11,8,20000,39,63,102
9/20/2013 6:12,8,20000,37,63,100
9/20/2013 6:12,8,20000,44,69,113
9/20/2013 6:12,8,20000,45,65,110
9/20/2013 6:12,8,20000,37,68,105
9/20/2013 6:12,8,20000,39,66,105
9/20/2013 6:12,8,20000,38,71,109
9/20/2013 6:12,8,20000,38,70,108
9/20/2013 6:12,8,20000,44,68,112
9/20/2013 6:12,8,20000,39,63,102
9/20/2013 6:12,8,20000,45,68,113
9/20/2013 6:12,8,20000,38,62,100
9/20/2013 6:12,8,20000,38,64,102
9/20/2013 6:12,8,20000,37,66,103
9/20/2013 6:12,8,20000,37,63,100
9/20/2013 6:12,8,20000,45,67,112
9/20/2013 6:12,8,20000,40,66,106
9/20/2013 6:12,8,20000,38,67,105
9/20/2013 6:12,8,20000,37,63,100
9/20/2013 6:12,8,20000,34,66,100
9/20/2013 6:12,8,20000,39,65,104
9/20/2013 6:12,8,20000,42,66,108
9/20/2013 6:12,8,20000,40,75,115
9/20/2013 6:12,8,20000,44,65,109
9/20/2013 6:12,8,20000,37,65,102
9/20/2013 6:12,8,20000,37,67,104
9/20/2013 6:12,8,20000,51,65,116
9/20/2013 6:12,8,20000,37,68,105
9/20/2013 6:12,8,20000,44,66,110
9/20/2013 6:12,8,20000,37,64,101
9/20/2013 6:12,8,20000,36,69,105
9/20/2013 6:12,8,20000,47,73,120
9/20/2013 6:13,8,20000,37,63,100
9/20/2013 6:13,8,20000,37,66,103
9/20/2013 6:13,8,20000,47,68,115
9/20/2013 6:13,8,20000,40,65,105
9/20/2013 6:13,8,20000,39,66,105
9/20/2013 6:13,8,20000,37,68,105
9/20/2013 6:13,8,20000,39,63,102
9/20/2013 6:13,8,20000,41,69,110
9/20/2013 6:13,8,20000,40,72,112
9/20/2013 6:13,8,20000,37,66,103
9/20/2013 6:13,8,20000,38,66,104
9/20/2013 6:13,8,20000,42,68,110
9/20/2013 6:13,8,20000,36,67,103
9/20/2013 6:13,8,20000,35,65,100
9/20/2013 6:13,8,20000,40,65,105
9/20/2013 6:13,8,20000,42,69,111
9/20/2013 6:13,8,20000,41,70,111
9/20/2013 6:13,8,20000,40,65,105
9/20/2013 6:13,8,20000,44,67,111
9/20/2013 6:13,8,20000,42,71,113
9/20/2013 6:13,8,20000,41,64,105
9/20/2013 6:13,8,20000,41,65,106
9/20/2013 6:13,8,20000,44,68,112
9/20/2013 6:13,8,20000,42,69,111
9/20/2013 6:13,8,20000,37,67,104
9/20/2013 6:13,8,20000,37,65,102
9/20/2013 6:13,8,20000,44,72,116
9/20/2013 6:13,8,20000,40,68,108
9/20/2013 6:13,8,20000,39,69,108
9/20/2013 6:14,8,20000,1035,70,1105
9/20/2013 6:14,8,20000,39,66,105
9/20/2013 6:14,8,20000,39,65,104
9/20/2013 6:14,8,20000,43,68,111
9/20/2013 6:14,8,20000,39,74,113
9/20/2013 6:14,8,20000,37,64,101
9/20/2013 6:14,8,20000,39,67,106
9/20/2013 6:14,8,20000,39,66,105
9/20/2013 6:14,8,20000,36,62,98
9/20/2013 6:14,8,20000,37,68,105
9/20/2013 6:14,8,20000,38,64,102
9/20/2013 6:14,8,20000,38,64,102
9/20/2013 6:14,8,20000,44,67,111
9/20/2013 6:14,8,20000,40,68,108
9/20/2013 6:14,8,20000,36,69,105
9/20/2013 6:14,8,20000,47,63,110
9/20/2013 6:14,8,20000,35,66,101
9/20/2013 6:14,8,20000,37,66,103
9/20/2013 6:14,8,20000,41,69,110
9/20/2013 6:14,8,20000,38,66,104
9/20/2013 6:14,8,20000,42,69,111
9/20/2013 6:14,8,20000,39,64,103
9/20/2013 6:14,8,20000,37,65,102
9/20/2013 6:14,8,20000,38,67,105
9/20/2013 6:14,8,20000,1030,71,1101
9/20/2013 6:14,8,20000,45,65,110
9/20/2013 6:14,8,20000,41,64,105
9/20/2013 6:14,8,20000,45,71,116
9/20/2013 6:14,8,20000,38,66,104
9/20/2013 6:15,8,20000,46,64,110
9/20/2013 6:15,8,20000,39,65,104
9/20/2013 6:15,8,20000,38,64,102
9/20/2013 6:15,8,20000,41,65,106
9/20/2013 6:15,8,20000,40,67,107
9/20/2013 6:15,8,30000,42,70,112
9/20/2013 6:15,8,30000,45,70,115
9/20/2013 6:15,8,30000,41,75,116
9/20/2013 6:15,8,30000,51,71,122
9/20/2013 6:15,8,30000,41,69,110
9/20/2013 6:15,8,30000,41,69,110
9/20/2013 6:15,8,30000,46,69,115
9/20/2013 6:15,8,30000,48,71,119
9/20/2013 6:15,8,30000,49,71,120
9/20/2013 6:15,8,30000,42,72,114
9/20/2013 6:15,8,30000,45,73,118
9/20/2013 6:15,8,30000,42,71,113
9/20/2013 6:15,8,30000,45,70,115
9/20/2013 6:15,8,30000,44,72,116
9/20/2013 6:15,8,30000,45,74,119
9/20/2013 6:15,8,30000,40,75,115
9/20/2013 6:15,8,30000,44,70,114
